observedStorage,observedOutflow,observedWaterSupply,elevationEnd,observedInflow,storage,outflow,totalWaterSupply,waterSupply,elevation,totalIndoor,totalOutdoor,numOfHouseholds,population,shiftFactor,inflow,deficit,reliability,resilience,sumDeficit,nonzerodeficit,maxDeficit,averageDemand,sustainabilityindex
198252.7482990563,0.0,0.0,0.0,72938.65829905629,131557.75341761485,61487.603305785095,5207.391575656634,5207.391575656634,251.5031560494492,9.342513566384335E8,1.8889719363109773E8,124159.0,331433.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
234017.1592222857,0.0,0.0,0.0,35764.41092322941,109347.98861359758,53553.719008264445,4420.4567189823565,4420.4567189823565,249.59843323902686,8.438399350279933E8,1.095797345570162E8,124159.0,331433.0,0.9996666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
336746.46739417163,0.0,0.0,0.0,102729.30817188593,146115.41312864408,61487.603305785095,4474.280351054627,4474.280351054627,252.63822751778383,9.369252792843288E8,2.8103260779825304E7,124666.0,332736.0,0.9993333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
439138.11249501293,0.0,0.0,0.0,102391.64510084131,170300.73069404883,71404.95867768592,6801.368857750807,6801.368857750807,254.4045015659387,9.092655022980945E8,5.576776805705876E8,125174.0,334029.0,0.999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
521012.47788990726,0.0,0.0,0.0,81874.36539489431,126324.37743790323,120991.73553719006,4858.98311384988,4858.98311384988,251.08141570133802,9.422894494767996E8,1.0571313700447439E8,125681.0,335352.0,0.9986666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
570811.9880259479,0.0,0.0,0.0,49799.51013604063,122515.09756212556,47603.305785123965,6005.484226694337,6005.484226694337,250.7595638837117,9.144710200255696E8,3.8081296330551124E8,126189.0,336648.0,0.9983333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
613729.1554073602,0.0,0.0,0.0,42917.167381412255,123215.3237369905,35702.479338842975,6514.461867704358,6514.461867704358,250.81988660725278,9.475815593028353E8,4.574805137519698E8,126696.0,337931.0,0.998,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
682644.1535467597,0.0,0.0,0.0,68914.99813939958,122060.87597796723,65454.54545454545,4614.90044387742,4614.90044387742,250.72043383683385,9.502964554305336E8,4.506152137755433E7,127204.0,339249.0,0.9976666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
744946.6314838144,0.0,0.0,0.0,62302.477937054675,125887.00353864282,53553.71900826446,4922.631368114622,4922.631368114622,251.0461691948298,9.222815969877951E8,1.394488690770317E8,127711.0,340575.0,0.9973333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
814672.2363850564,0.0,0.0,0.0,69725.60490124192,128757.82793955001,61487.603305785095,5367.177194549899,5367.177194549899,251.2775193762229,9.55671909910429E8,2.0193976524913132E8,128219.0,341866.0,0.997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
815147.5056394628,0.0,0.0,0.0,475.2692544064551,108587.58164340566,15867.768595041325,4777.746955509437,4777.746955509437,249.5281098347735,9.274001055966661E8,1.0308118022087437E8,128726.0,343152.0,0.9966666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
856959.449874011,0.0,0.0,0.0,41811.944234548144,110184.29059332484,35702.47933884298,4512.755945786028,4512.755945786028,249.6757755103417,9.610033143160353E8,1.2323777490897339E7,129234.0,344461.0,0.9963333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
907480.3525739181,0.0,0.0,0.0,50520.90269990706,108469.41046598458,47603.30578512396,4632.47704212344,4632.47704212344,249.51718121390778,9.636567979431568E8,3.549216145928821E7,129741.0,345752.0,0.996,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
941714.91974297,0.0,0.0,0.0,34234.56716905192,107905.78397016403,29752.066115702488,5046.127549170013,5046.127549170013,249.4650563183357,8.72796564737262E8,2.1556999248964342E8,130249.0,347040.0,0.9956666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
960117.2829888258,0.0,0.0,0.0,18402.363245855726,109699.67378232679,11900.826446280993,4707.646987411945,4707.646987411945,249.6309575309652,9.68997764869375E8,4.636411300855702E7,130756.0,348352.0,0.9953333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1069545.1242094627,0.0,0.0,0.0,109427.84122063687,153519.60134828644,59504.13223140493,6103.78142327257,6103.78142327257,253.19327279920273,9.403157033800783E8,3.761693654141291E8,131264.0,349650.0,0.995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1140081.524503603,0.0,0.0,0.0,70536.40029414046,117418.56704455263,95206.61157024793,11430.82302762633,11430.82302762633,250.3205105999787,9.743014008559252E8,1.4911387576828175E9,131771.0,350938.0,0.9946666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1143554.0729590678,0.0,0.0,0.0,3472.548455464693,110217.36795382804,5950.413223140496,4723.334323048794,4723.334323048794,249.67883454673338,9.454649198054705E8,7.328045785497433E7,132279.0,352246.0,0.9943333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1257516.4365095864,0.0,0.0,0.0,113962.36355051854,123268.61135200424,95206.61157024793,5704.508582094438,5704.508582094438,250.82447720124088,9.797192474852421E8,2.5064924908467507E8,132786.0,353580.0,0.994,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1329885.5469007883,0.0,0.0,0.0,72369.11039120196,125338.93887412216,65454.54545454545,4844.237414538593,4844.237414538593,251.00200248804273,9.823913467098552E8,6.243083542543119E7,133294.0,354880.0,0.9936666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1376750.811267352,0.0,0.0,0.0,46865.26436656369,123199.59732932021,41652.89256198347,7351.713349382187,7351.713349382187,250.81853181679188,9.532415654597396E8,6.324018551270976E8,133801.0,356158.0,0.9933333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1488787.6796921494,0.0,0.0,0.0,112036.8684247975,162120.6646812066,67438.01652892558,5677.784543985737,5677.784543985737,253.82159213099618,9.877046057730118E8,2.3689995615905848E8,134309.0,357468.0,0.993,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1606341.2385782967,0.0,0.0,0.0,117553.5588861474,187584.49184694045,87272.72727272732,4817.004447686464,4817.004447686464,255.59918588792817,9.583514414051309E8,8.0597038551494E7,134816.0,358727.0,0.9926666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1675677.4186042652,0.0,0.0,0.0,69336.18002596848,169836.69559215743,79338.8429752066,7745.133305545057,7745.133305545057,254.37176078403706,9.92973221457636E8,6.775244005079495E8,135324.0,360032.0,0.9923333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1765469.5626669335,0.0,0.0,0.0,89792.14406266829,175570.43257657843,79338.8429752066,4719.5641030408015,4719.5641030408015,254.77631430018897,9.955331633388169E8,2.2399039996844806E7,135831.0,361279.0,0.992,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1784054.8690064987,0.0,0.0,0.0,18585.306339565213,132390.95573893574,55537.19008264461,6227.593094563566,6227.593094563566,251.5703010507644,9.016550458444674E8,4.415341601532725E8,136339.0,362607.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1810654.7071607674,0.0,0.0,0.0,26599.838154268633,108717.87737959666,45619.834710743795,4653.081802864005,4653.081802864005,249.54015975026326,1.0008439400926974E9,2749126.657835096,136846.0,363868.0,0.9913333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1858089.2486910874,0.0,0.0,0.0,47434.54153031985,109023.67806665409,41652.89256198347,5475.848281279037,5475.848281279037,249.56844058694665,9.712532574841781E8,2.0979698029142544E8,137354.0,365228.0,0.991,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1910149.974948369,0.0,0.0,0.0,52060.72625728167,126342.17164194665,29752.066115702477,4990.166566286616,4990.166566286616,251.08284967700433,1.0063198242488856E9,6.99768711533609E7,137861.0,366541.0,0.9906666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1913304.462460223,0.0,0.0,0.0,3154.4875118539817,117886.98682151677,5950.413223140496,5659.259109143371,5659.259109143371,250.36086378545116,9.763779443508253E8,2.4423098656829807E8,138369.0,367810.0,0.9903333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1961510.5637935104,0.0,0.0,0.0,48206.10133328765,123209.81340363178,35702.479338842975,7180.795412329681,7180.795412329681,250.8194119058952,1.0115618147513708E9,5.37217423370594E8,138876.0,369099.0,0.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2031179.0680566852,0.0,0.0,0.0,69668.50426317478,122231.64850402568,65454.54545454545,5192.123708235453,5192.123708235453,250.73514546037438,1.0141667335165765E9,1.0568878935170685E8,139384.0,370369.0,0.9896666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2073289.238215426,0.0,0.0,0.0,42110.17015874079,124044.91769371697,35702.479338842975,4594.421630206546,4594.421630206546,250.89135403977573,9.839821106718358E8,6958923.4957815325,139891.0,371638.0,0.9893333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2208142.3555935873,0.0,0.0,0.0,134853.11737816138,174472.70642819512,79338.8429752066,5086.485668476748,5086.485668476748,254.69886237410535,1.019435095966384E9,7.76360425323239E7,140399.0,372933.0,0.989,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2300055.655372828,0.0,0.0,0.0,91913.29977924067,180240.4649091341,81322.31404958678,4823.227248715033,4823.227248715033,255.10128575655145,9.892306266722622E8,5.106000891881486E7,140906.0,374283.0,0.9886666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2371625.638496986,0.0,0.0,0.0,71569.9831241583,171066.45438598286,75371.90082644626,5372.092820863479,5372.092820863479,254.45852849685903,1.0248106201990821E9,1.3386127455077165E8,141414.0,375556.0,0.9883333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
