mo,inflow,precip,evap,outlow,demand,storage,% full,% redu
3,101013.62857921336,3406.7473289291083,7816.1377600987325,23801.65289256199,10566.56253347375,199010.70532294945,1.7326540649094737,1.0
4,23825.017916386354,7266.520474124787,2977.585921068967,71404.95867768595,6483.553548942954,149236.1455657627,1.1347152183258862,1.0
5,20677.99806799205,5500.976777131262,4748.112698898563,17851.239669421488,5539.373084964809,147276.39495760115,1.1198142784043013,1.0
6,66028.89928161945,1713.3414923873788,4358.402805610938,17851.239669421488,8108.2253388841655,184700.7679176914,1.4043700431831836,1.0
7,151971.61240325877,5041.210826650931,2836.0134729271813,53553.71900826446,6004.318715676677,279319.53995073284,2.123802725916791,1.0
8,48745.01990355956,3354.5136111135944,5663.210824363632,150743.80165289255,7224.134038705644,167787.9269494442,1.2757734625154071,1.0
9,53578.423713385186,324.4635680990468,2426.0102279883577,53553.719008264445,7167.953400152112,158543.1315945235,1.3803297715816443,1.0
10,28143.844833145413,5499.535920092807,3545.346387839236,45619.834710743795,5861.148557428438,137160.18269175023,1.194162634110225,1.0
11,46789.8992124334,2320.856734721485,3185.5981314670644,23801.65289256199,6008.587012023898,153275.10060285218,1.3344645237952188,1.0
12,66143.46733072269,5173.9020650951425,2054.6273500320676,39669.42148760331,6134.350952229741,176734.0702088049,1.5387061950177894,1.0
1,48331.61902342008,5736.619121106545,-0.6154707501118537,61487.603305785095,6736.589572716485,162578.73094558003,1.4154650554278434,1.0
2,76032.4530190221,2431.932637859514,1301.2621533111087,49586.77685950412,5138.5096685007375,185016.56792114567,1.6108164028862693,1.0
3,48743.27714298707,5761.979443834978,5230.744999540766,61487.603305785095,5549.088375365655,167254.3878272762,1.4561728951847361,1.0
4,2829.0819112849636,5134.788019453612,-23.905497134051984,41652.89256198347,7127.688201825038,126461.58249134033,0.9615491048933869,1.0
5,71840.49896415866,4791.307491093539,905.1101996637881,6148.760330578512,7059.7751904193865,188979.74322593084,1.4369051799135837,1.0
6,22130.76577949983,1463.8130695581203,976.1169815385074,59504.132231404954,5400.953058966329,146693.11980307903,1.1153793528586264,1.0
7,54507.79723809137,2311.783395128092,2529.0051318024343,17851.239669421488,5705.68864129157,177426.766993783,1.3490622655989775,1.0
8,51361.58892211214,5477.04999827678,2.388148554979125,47603.305785123965,7241.241586756323,179418.47039373667,1.3642061581844565,1.0
9,28871.694551416545,5813.871211020974,3678.312480706809,59504.13223140493,5885.505341126838,145036.08610293563,1.262732895383758,1.0
10,109103.05360879318,3283.811055523198,3349.8314059723634,31735.537190082654,5533.920686542866,216803.66148465412,1.8875655193978393,1.0
11,31790.228449304035,5338.027304861695,229.26088941039052,59504.13223140493,6552.879085597637,187645.6450324069,1.63370603154416,1.0
12,52562.81953446106,1627.9217162914283,879.5956056581927,61487.603305785095,5676.2739699315725,173792.91340178452,1.5130994956749058,1.0
1,77072.13227516631,1878.4864267562225,3138.795648232219,59504.13223140493,6622.87884665617,183477.72537741374,1.5974187226744134,1.0
2,117247.72564212038,5280.3277481838595,1273.8237364343659,55537.19008264461,5984.111040391591,243210.65390824748,2.117473667758622,1.0
3,48402.377459169256,7402.147189049458,2958.0146677829325,71404.95867768592,6762.041827246232,217890.1633837511,1.8970249699783863,1.0
4,97367.11169950658,2811.941526408249,5069.284335019154,89256.19834710743,7832.1819547611685,215911.5519727782,1.641680860270614,1.0
5,20416.49279988455,2123.390072671493,3085.6301816193736,89256.19834710743,6666.869502292461,139442.736814315,1.0602511539571327,1.0
6,111935.67426391064,3855.0129483774363,4603.501275777933,11900.826446280991,6314.826315524042,232414.26998902013,1.7671590760592866,1.0
7,49962.42972186276,3884.755726723408,6284.157564078283,103140.49586776858,8041.0435892873675,168795.75841647206,1.2834364968212635,1.0
8,69785.34375094363,4656.54073527595,1040.8668660839612,41652.89256198347,6861.0962889561,193682.78718566813,1.4726647174796212,1.0
9,74897.0787858791,3382.0377916611615,2713.2469460426946,59504.13223140493,5612.205256014482,204132.31932974624,1.7772445572318503,1.0
10,2869.3520476133303,4145.782087444415,6890.254917164973,61487.603305785095,7902.745576639461,134866.84966521445,1.1741961062585187,1.0
11,19362.825598427917,4605.172691785527,2380.930920248007,21818.181818181823,6142.438417053139,128493.29679994492,1.1187058136031356,1.0
12,19785.65716992129,1605.4983367334644,-4.177239229378756,13884.297520661159,6124.198920339956,129880.13310482792,1.130780076427943,1.0
1,113756.09982695906,5331.0464199976705,3382.4097875402076,15867.768595041325,6244.205024839445,223472.89594436367,1.9456301153586355,1.0
2,86708.45126354165,2904.0863757887273,3808.6216707243875,55537.19008264461,5821.508032467073,247918.113797858,2.158458395187712,1.0
3,48876.90469730396,1966.4029968655086,1743.937672013417,73388.42975206609,5743.270482322455,217885.7835856255,1.8969868379843637,1.0
4,4013.7558759726153,1316.461503598519,1527.9786929823167,89256.19834710743,5747.853911658466,126683.97001344843,0.9632400257138435,1.0
5,91151.70559489008,4857.148126077096,-22.048953810503008,6148.760330578512,7928.942194771925,208637.17016287564,1.5863701866243825,1.0
6,48066.636113600594,2095.993796485098,2713.585236341489,77355.37190082645,6179.917658769359,172550.92527702404,1.3119888623883822,1.0
7,52069.36215695605,2028.3283268892847,5344.203523866716,41652.89256198347,9874.120859409788,169777.3988156094,1.2909003876608578,1.0
8,51542.836595675806,3660.15411090423,9038.086658811022,41652.89256198347,12344.408027585898,161945.00227380905,1.2313468557852472,1.0
9,67573.13993636842,4596.776847440342,2282.1205317762797,47603.30578512396,6302.262496540374,177927.2302441772,1.5490942471681526,1.0
10,113852.13079934804,3912.105785265303,4209.416582784674,61487.603305785095,6043.685153578231,223950.76178664248,1.949790575936684,1.0
11,46496.813710371076,7289.813074589474,-1.3159919214376714,59504.13223140493,7438.565468246691,210796.0068638728,1.8352608597948439,1.0
12,30552.585851685588,5131.097597300366,4118.406282696058,61487.603305785095,6033.569458709693,174840.11126566792,1.5222167521193652,1.0
1,10606.472736379419,1223.7083841359126,4609.12265273917,61487.603305785095,8985.791093698332,111587.77533396066,0.9715206637393701,1.0
2,22192.45565656193,619.2689044841682,1008.361463705296,3332.2314049586776,5735.944684729249,124322.96234161354,1.0823974806441916,1.0
3,48500.213651221646,2086.79316089004,1732.230126136099,9917.355371900827,5975.26349908682,157285.1201566015,1.3693771013316647,1.0
4,45623.15816604708,2598.066561951913,9369.53534674918,29752.066115702477,14853.247346061991,151531.49607608686,1.1521678880231825,1.0
5,136151.28608234992,6255.0712485725235,2639.3724903823168,23801.652892561982,7400.638489804189,260096.1895342608,1.9776382147517002,1.0
6,49797.131005060415,5936.842480651598,3027.653703041229,128925.61983471073,6523.085654513545,177353.80382770734,1.3485074910528416,1.0
7,90302.94471047376,7709.725573924457,812.3863861518039,47603.305785123965,8476.987333340288,218473.79460748954,1.6611628409906884,1.0
8,5283.656482072578,2985.437287167646,281.5547308860405,89256.19834710743,6788.941465347331,130416.19383338894,0.991617944150625,1.0
9,92068.13583675606,4095.3731363894767,-9.335738655136083,15867.768595041325,7246.694282832912,203474.57566731537,1.771518019915529,1.0
10,48315.20158265806,7801.079570916481,2605.127960482787,61487.603305785095,7355.592799540352,188142.5327550817,1.638032103003979,1.0
11,1267.6773523977981,2771.316713967739,1511.1220001280599,59504.13223140493,6111.0612087120335,125055.21138120217,1.0887726868066463,1.0
12,46916.46159001259,3284.4184300710476,18.140395768685266,11900.826446280993,6993.53819588493,156343.58636335118,1.3611797917875499,1.0
1,66428.31495729894,3852.773749810527,-24.8641584495781,41652.89256198347,7094.812055847743,177901.83461107902,1.5488731442538792,1.0
2,43415.18802707863,4834.565823798097,4654.226089906995,55537.19008264461,5435.952152870551,160524.2201365336,1.3975777940419896,1.0
3,5045.599112441596,1788.8699365114153,1001.0545787008014,47603.30578512396,6277.045847087314,112477.28297457454,0.9792650161186888,1.0
4,39857.80647171511,1934.3545386588812,88.99744169344194,5950.413223140496,6781.360345254559,141448.67297486,1.0755032651647194,1.0
5,41543.076486706916,3547.6801196904853,2630.842273171933,11900.826446280991,6409.116873784581,165598.6439880199,1.2591272761365515,1.0
6,105216.36604246359,2450.889459867991,3833.968332836841,35702.479338842975,7559.454332833285,226169.9974858383,1.7196808260021517,1.0
7,91189.1035366494,4394.48856097681,3907.4162458608043,97190.08264462808,6168.960555238943,214487.13013773673,1.6308502861666685,1.0
8,121706.68413843811,1559.1190562025586,5230.772010118002,83305.78512396694,10275.442457512063,238940.93374078049,1.8167844845415426,1.0
9,68543.99609823372,3790.2859225125285,5586.71805101441,67438.01652892558,7513.495747852692,230736.98543373405,2.0088737190692965,1.0
10,164949.22733966805,2786.1844005617604,1000.5759709596459,65454.54545454542,6506.503834273581,325510.7719141852,2.834006146622579,1.0
11,34665.58236650921,10478.34226905217,3503.0610209610895,111074.38016528924,7373.2080142286495,248704.04734926758,2.1653009967472046,1.0
12,52166.67055796273,5915.114537287678,6254.138285219116,73388.42975206609,6320.655710197164,220822.60869703564,1.9225558241298857,1.0
1,20040.868184769708,5342.495998005703,3166.130186927825,61487.603305785095,6598.373468495436,174953.86591860268,1.5232071383475327,1.0
2,787.5176962096873,5196.89470264173,1022.6907762520132,55537.19008264461,6693.210467861526,117685.18699069595,1.0246067782542887,1.0
3,84218.59607900154,4077.075854558396,2410.65751216613,3966.9421487603304,6851.78025171935,192751.47901161006,1.6781591376444733,1.0
4,64347.09225362734,3265.9812733551953,1164.910804796964,65454.54545454545,6722.177491537958,187022.91878771223,1.4220264890895822,1.0
5,4570.976516345196,1891.4182815681852,28.64047089437372,59504.132231404954,6869.119994129991,127083.4208891963,0.9662772455908805,1.0
6,8458.884823794016,5110.50979854152,8262.625310788746,5950.413223140496,10620.601036824362,115819.17594077824,0.8806296960815824,1.0
7,103293.21556525012,3346.6369999909803,881.0459579305316,6148.760330578512,7351.211344065633,208078.01087344464,1.582118625765716,1.0
8,15962.452402545461,2523.348744736373,5926.458428842132,77355.37190082645,10185.210533511048,133096.77115754687,1.0119996812431373,1.0
9,141991.3198305019,2288.4862499322917,740.1740791142511,19834.710743801657,6529.426195612694,250272.26621945243,2.1789544371271288,1.0
10,115873.8626400666,5632.297647023835,-27.69200114926207,75371.90082644626,7636.360235986246,288797.85744525964,2.5143711783125484,1.0
11,68277.6350459055,6416.702478376217,3725.393004452344,93223.14049586785,6592.662819271852,259950.99864994927,2.2632207335640855,1.0
12,17205.624476253666,1995.391922261042,5300.333365166851,79338.8429752066,8844.838576295075,185668.00013179547,1.6164879905828393,1.0
1,94678.2453420194,5858.399267047527,2826.4699739094067,61487.603305785095,7022.025619507409,214868.54584166047,1.8707177524424794,1.0
2,85639.43282232319,4981.728157541598,2736.225038279954,55537.19008264461,6161.181973363082,241055.1097272376,2.098706775890881,1.0
3,51354.529902108196,7334.775925730675,-9.964078474760754,71404.95867768592,8567.735958724987,219781.6849971403,1.9134931926651235,1.0
4,8518.275571682381,3168.8386695391964,3280.449352293974,89256.19834710743,6107.689991657661,132824.4615473028,1.0099291784325153,1.0
5,99630.3944890914,4015.1349640427215,2382.0447384287836,5950.413223140496,7020.384189405243,221117.1488494624,1.6812615528303823,1.0
6,81647.44274621463,2748.5428277979954,76.52578644955065,95206.61157024793,6938.838590435784,203291.15847634178,1.5457218517651519,1.0
7,1323.973757236873,5069.403220400476,327.98204009913024,77355.37190082645,8063.878013094815,123937.30349995873,0.9423557802737904,1.0
8,2768.6745037547516,3319.2882769372227,6197.577932513726,6148.760330578512,10803.774893080707,106875.15312447774,0.8126239273434862,1.0
9,86517.45936755721,3651.477657997777,1957.8494161081035,3570.2479338842977,6800.017853842284,184715.97494619805,1.608199339452013,1.0
10,109904.06446505478,5922.543673814129,3646.841532745457,61487.603305785095,6947.657365346418,228460.48088119001,1.9890537055662567,1.0
11,22586.999742077744,8826.95318699631,336.1117573028605,61487.603305785095,8454.944479612488,189595.77426756363,1.650684511877215,1.0
12,37435.987404084684,4246.299742517847,1082.4565842174634,61487.603305785095,7157.4612443821,161550.54027978147,1.4065132820360209,1.0
1,70451.14630263542,5365.075553638802,3126.815503358026,47603.30578512396,6930.550846987416,179706.0900005863,1.564581597875465,1.0
2,95997.78613383758,4768.3075353230815,11469.56195346883,55537.19008264461,12579.997585219337,200885.4340484142,1.7489760830718024,1.0
3,40042.05489881707,1580.0347221204138,5539.452694631997,61487.603305785095,11594.273347080129,163886.19432185445,1.4268482708681682,1.0
4,123855.86941080632,8258.543038055213,2780.2329724107694,35702.479338842975,8611.007110007342,248906.88734945498,1.8925604916343384,1.0
5,80166.58734992343,4561.121282155102,339.4963595906156,120991.73553719006,7887.283390540796,204416.08069421205,1.554275184171394,1.0
6,46428.53902561562,2651.946043639735,5062.615499810723,77355.37190082645,9128.971682397949,161949.60668043228,1.2313818653350244,1.0
7,9249.822765416428,6459.043070754269,5164.946214469121,35702.479338842975,6852.60464561306,129938.44231767784,0.9879853663096437,1.0
8,38186.26886292512,1184.2310105719953,3378.074011805089,6148.760330578512,9908.582751392287,149873.52509739905,1.1395615258451224,1.0
9,68153.9984367822,3247.0069905925484,3984.9046404683613,35702.47933884298,7054.6086606151,174532.53788484732,1.5195389149262757,1.0
10,70411.25143102072,5697.63358981855,1328.020272006368,61487.603305785095,7801.724717624384,180024.07461027073,1.567350078725047,1.0
11,22686.74909661476,5173.623589304305,6617.895324396261,59504.13223140493,7751.069046798463,134011.35069359018,1.1667478447777846,1.0
12,51655.93395968926,1989.0226469557965,-13.989942555461312,19834.710743801657,7045.763253401815,160789.8232455872,1.3998902239477453,1.0
1,9668.139407257426,5295.668619033822,2624.435294530471,47603.30578512396,7195.4766037821255,118330.41358844191,1.0302243377999325,1.0
2,104862.10638131358,3626.0419177747535,2225.581047362779,3966.9421487603304,6277.347552728207,214348.69113867896,1.8661917227355773,1.0
3,46583.388429991355,6568.839970416768,2158.5100423516415,61487.603305785095,7994.798501268553,195860.00768968178,1.7052230327309632,1.0
4,79859.47335733315,2633.8509448058903,5003.79960851543,65454.54545454545,9533.861166820716,198361.1257619392,1.5082364079628532,1.0
5,24458.419010915593,4343.259600309917,5563.869712411106,71404.95867768595,8198.893176246036,141995.08280682162,1.0796578856785313,1.0
6,6220.75740284731,4307.332553391141,3464.559728842578,11900.826446280991,6550.775453063233,130607.01113487328,0.9930688211824145,1.0
7,8540.038006927825,3599.4266955208295,10828.325708331438,6148.760330578512,18508.52313156319,107260.86666684883,0.8155566955732176,1.0
8,49495.455924945985,3590.69355425144,1097.9040041786502,6148.760330578512,7814.27048997934,145286.0813213098,1.104680952869931,1.0
9,54959.908372724894,3405.117076631752,3325.5062629719905,31735.537190082654,6212.117716908041,162377.94560070374,1.4137169507547325,1.0
10,89494.9816169956,5925.274787060887,3359.5493467157357,47603.30578512396,7313.397174557008,199521.94969836355,1.7371051302116436,1.0
11,61685.052040196126,5936.65889459633,5509.588066432567,59504.13223140493,6334.635829591372,195795.30450572714,1.704659705072234,1.0
12,52479.50599841937,1988.748429149011,-18.84073446810362,61487.603305785095,7013.390429002476,181781.40593297605,1.5826499956553297,1.0
1,15681.99422982035,2510.750358556281,-11.518033294240013,61487.603305785095,7218.754825532634,131279.31042332918,1.142961784263691,1.0
2,36660.64522648584,3093.8421611795493,3304.1015283974702,17851.23966942149,6076.646063488817,143801.8105496868,1.2519868777206151,1.0
3,162551.60346966865,4756.568002264918,1171.9558007440937,29752.066115702488,8122.532071147008,272063.42803402676,2.368675613361603,1.0
4,45268.95402670513,379.14266242680606,1378.83898026729,142809.9173553719,7491.257474897774,166031.5109126217,1.2624185745347614,1.0
5,51167.92533704206,5312.11172157104,1292.0726027652563,35702.479338842975,8448.460095479537,177068.53593414705,1.3463384600925774,1.0
6,94789.79090431324,3406.925230127439,4759.02753555667,47603.305785123965,8169.5369415539435,214733.3818063531,1.6327226577349492,1.0
7,46804.62941689286,5289.758831401821,-24.12892404856393,83305.78512396694,8668.551627483315,174877.56222724615,1.3296794181510474,1.0
8,85185.57766439061,1670.4924845804635,2173.736772708071,47603.305785123965,7239.377282430252,204717.21253595495,1.5565648364687834,1.0
9,50170.09433159279,4207.560295942647,2633.9929420980043,59504.13223140493,6833.727597356009,190123.01439263142,1.6552748415501823,1.0
10,165048.41600547335,6495.90607319487,4038.7918887721025,61487.603305785095,7317.13383833965,288823.8074384028,2.5145971076716296,1.0
11,102914.3730467155,2987.0730278780684,2157.044968639966,93223.14049586785,6512.703503013091,292832.3645454755,2.5494969526559506,1.0
12,141749.28686291102,6997.104340239137,1637.0915611648234,97190.08264462817,7817.600363843577,334933.9811789891,2.9160477725273752,1.0
1,83974.76566469156,2086.5332433860167,3541.780635722389,117024.79338842972,7653.064097332532,292775.64196558204,2.5490031068175316,1.0
2,63569.098914019036,4772.391733001161,5326.784964470076,91239.66942148766,6354.445012988293,258196.23321365623,2.247943156103004,1.0
3,56670.00602616277,1332.9632386795129,3434.4013233518053,79338.8429752066,9170.294355302827,224255.66382463725,1.9524451555216038,1.0
4,20801.078606964424,4332.541643301374,2171.037086815719,95206.61157024793,7252.737100535279,144758.89831730412,1.1006725233087133,1.0
5,115858.2710120751,6743.28280124825,1013.0059290786157,17851.239669421488,9684.67346621442,238811.53306591295,1.8158005880835018,1.0
6,100232.68091121453,3641.1653578814003,1159.898234882392,111074.38016528924,7283.80488840834,223167.29604642888,1.6968498221158612,1.0
7,44928.22847139511,2592.1740133926796,1053.9917700273509,95206.61157024793,7193.774642637128,167233.32054830436,1.2715565194875065,1.0
8,25633.06133748293,3347.594443430542,1054.67668925802,41652.89256198347,7625.3601176029615,145881.0469603734,1.1092047668726788,1.0
9,69082.63335641622,4261.699663577747,2092.148122755694,31735.537190082654,7301.328119461753,178096.36654806728,1.5505668046568735,1.0
10,116084.62300876365,9417.869848904083,1308.708736305358,61487.603305785095,9529.768710237682,231272.7786534069,2.013538514857596,1.0
11,44761.27835597264,1543.6168352872483,3211.9046878656372,63471.07438016526,8197.061663269847,202697.633113366,1.7647536970007542,1.0
12,182256.1703925897,4188.86351834485,4546.391489918664,61487.603305785095,6986.144776499462,316122.5274520973,2.7522689360378343,1.0
1,25127.44357905874,2363.7898020690773,1468.654167507484,107107.43801652895,6815.600182173042,228222.0684670156,1.9869780069857514,1.0
2,41767.39662024588,5764.541277503391,4244.9472823143005,57520.66115702477,6424.233700584623,207564.1642248412,1.8071233519327472,1.0
