mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
4,4667.359879346999,3098.438020947433,-2.9281908500852296,595.0959684084856,4808.8237335515905,118824.50213338462,0.9034806572468929,0.85,15.0
5,7191.554746543964,2299.2161078194913,2341.6692895142623,614.9325006887685,4002.3620781065733,121356.30911943848,0.9227312208824507,0.85,15.0
6,11234.558987022208,5040.276871530601,1979.3220173969894,595.0959684084856,5524.983492650895,129531.74349953495,0.9848930367907301,1.0,0.0
7,539.4656082043908,884.5199719675438,2106.3347579033143,614.9325006887685,6023.977290371465,122210.48453074334,0.9292259332368401,1.0,0.0
8,907.1806563708316,3833.2571570269647,-16.68202665587887,614.9325006887685,5998.184415461405,120354.48745464685,0.9151138820348276,1.0,0.0
9,3336.1380307614763,7664.63151786066,1973.85010935647,6248.5076682890995,6201.965968991369,116930.93325663205,1.0180399918285121,1.0,0.0
10,6356.175453885913,3772.236848087341,4245.997868816441,2725.5395353108647,5148.899020997962,114938.90913348003,1.0006967605245674,1.0,0.0
11,6755.214335092117,1774.4491794698843,4069.3836775939853,1535.3475984938934,6757.665520343911,111106.17585161023,0.9673276968364155,1.0,0.0
12,882.7104952949019,2354.217349744562,964.2545158152498,368.9595004132611,5124.877918762133,107885.01176165906,0.9392831600104324,1.0,0.0
1,6531.822864193115,1402.7417678407655,983.3041758808395,368.9595004132611,4870.4526937144365,109596.8600236844,0.954187086132865,1.0,0.0
2,6393.2684288710525,3561.188655212449,27.634695597327664,333.25374230875195,5306.382487093883,113884.04618276795,0.9915127692588327,1.0,0.0
3,2246.8985305740475,2287.690414059849,4354.226104123198,368.9595004132611,7293.210115300088,106402.23940756531,0.9263736457082405,1.0,0.0
4,10971.945529784807,4197.283114487858,12.809628623814206,595.0959684084856,5429.940077851944,115533.62237695373,0.8784584930309376,0.85,14.999999999999986
5,7052.736358471333,3816.6823925272474,3905.0657310634997,614.9325006887685,4181.775322561523,117701.26757363853,0.8949401569286786,0.85,15.000000000000014
6,4980.031319171483,3671.4698045982514,2970.0983711379813,595.0959684084856,4905.898702249914,117881.67565561188,0.8963118875864764,1.0,0.0
7,638.8821105604618,1335.8350723411568,307.834687631228,614.9325006887685,5209.646330286511,113723.97931990698,0.8646988940491758,1.0,0.0
8,11461.478339881176,2331.693801526111,0.6148964996391442,614.9325006887685,5673.124355962024,121228.47970816384,0.9217592715080343,1.0,0.0
9,9966.967042062786,110.07779598940397,2287.2479218427616,7426.797685737901,6981.453818000833,114610.02512063454,0.9978333858090427,1.0,0.0
10,11687.65698019131,5105.926051194634,2155.313819348623,368.9595004132611,5727.370344270656,123151.96448798795,1.0722023798942488,1.0,0.0
11,9279.8272334188,1976.1873092973692,3943.4127635939803,8605.087703186682,6541.283550451809,115318.19501347165,1.0039989508296758,1.0,0.0
12,271.14800291211213,3619.4381124588253,2340.561898179076,1547.2495178620632,5231.186177294177,110089.78353550727,0.9584786438410967,1.0,0.0
1,4764.471746913239,1426.9836874340253,1852.4897005762905,368.9595004132611,5325.905519622924,108733.88424924208,0.9466737290947124,1.0,0.0
2,10201.13838748854,1793.0782860317413,0.37437280820449814,333.25374230875195,4965.851403840408,115428.621403805,1.0049603600853934,1.0,0.0
3,6188.509667998857,2276.858557001542,815.5150928960793,1547.2495178620632,5448.171704786902,116083.05331326036,1.0106580641676146,1.0,0.0
4,8441.283874627698,4257.9809637094,2524.332709928698,595.0959684084856,4658.776547803988,121004.11292545628,0.9200533014036745,0.85,14.999999999999986
5,11937.397465545886,3668.733788331723,3798.461795153693,614.9325006887685,4359.515127874831,127837.33475561664,0.9720096205077673,0.85,15.000000000000014
6,3393.80235760926,965.8187379131559,4602.245408396178,595.0959684084856,8901.178214229141,118098.43626010526,0.8979600242072643,1.0,0.0
7,4649.809088792881,2790.4911766171717,3758.1058059272473,614.9325006887685,6203.306284272511,114962.3919346268,0.8741151493079936,1.0,0.0
8,97.16239057891349,3627.778625531879,839.7810456574662,614.9325006887685,6022.196085757562,111210.4233186338,0.8455871015544936,1.0,0.0
9,6860.673625471131,1935.963184967055,1817.3991059229156,357.05758104509135,4880.441462424145,112952.16197967982,0.9833994722887757,1.0,0.0
10,1302.1301363477323,3340.7029281480354,1398.6199124728737,368.9595004132611,5601.454427134544,110225.96120415491,0.9596642523778302,1.0,0.0
11,5378.423144490141,1735.6960957393167,2850.913249615536,357.05758104509135,6090.349730369267,108041.75988335446,0.9406478618227381,1.0,0.0
12,5259.717139874377,2202.794670312738,505.8767063181731,368.9595004132611,5542.919435534797,109086.51605127535,0.9497438600417778,1.0,0.0
1,4627.839856600186,564.2535516030039,534.2438345507107,368.9595004132611,5058.771296973011,108316.63482754157,0.9430410154403522,1.0,0.0
2,4748.43895682655,2818.8384551771305,3922.990806777365,333.25374230875195,5712.924568813956,105914.74312164518,0.9221293392521778,1.0,0.0
3,11554.02360377549,1494.184181186225,814.098624080696,368.9595004132611,5344.824788789124,112435.06799332383,0.9788974783083713,1.0,0.0
4,4937.2621751742945,4682.599019103698,2146.6161517256987,595.0959684084856,5089.61033702441,114223.60673044324,0.8684978049904827,0.85,15.0
5,8027.89727088834,1413.9999691820994,2020.1134712226194,614.9325006887685,5068.425818599079,115962.03218000321,0.881715901759616,0.85,15.0
6,813.1333893172492,1407.1227404249948,1614.6563823912584,595.0959684084856,5204.967673278238,110767.56828566748,0.8422198586957744,1.0,0.0
7,7272.418194771532,4268.220584815019,3898.092930059909,614.9325006887685,5270.758921618338,112524.42271288701,0.8555780799724739,1.0,0.0
8,6926.807973196545,1856.570800076166,3685.008124076834,614.9325006887685,7501.943298913892,109505.91756248023,0.8326269127617641,1.0,0.0
9,4285.127583710982,3108.0203803552577,1702.3573980612273,357.05758104509135,5486.917869276663,109352.73267816349,0.9520616314399329,1.0,0.0
10,860.2588109072706,4299.644187322396,970.4728356045962,368.9595004132611,6282.940884879479,106890.26245549582,0.930622538331349,1.0,0.0
11,9802.129944018841,6620.639658574117,223.8196063232608,357.05758104509135,7166.07590132381,115566.0789693966,1.0061571118349457,1.0,0.0
12,5847.4045840913095,5055.865835859193,1095.1937773486425,1547.2495178620632,6324.431789810852,117502.47430432556,1.02301602021825,1.0,0.0
1,6137.50145584377,1260.1498325043067,1052.795049163149,3903.8295527596665,5257.2052384004755,114686.29575235034,0.9984974235544551,1.0,0.0
2,10132.369057552967,388.8132216429949,3621.1595796588663,333.25374230875195,7931.5292526598205,113321.53545691886,0.9866153618851138,1.0,0.0
3,765.6232329169688,1339.2467782340536,789.4581617826188,368.9595004132611,5432.275089950801,108835.71271592322,0.947560281938351,1.0,0.0
4,4712.092283505794,4455.837543548405,-0.10247933804930653,595.0959684084856,6076.54332737226,111332.10572653472,0.8465123122634961,0.85,15.0
5,5137.7343721085535,2673.030990134459,2714.4597069819283,614.9325006887685,4511.1759908366175,111302.30289027041,0.8462857067603174,0.85,15.0
6,9880.335881533625,1408.5084301345923,3588.711579015566,595.0959684084856,6798.347115412286,111608.9925391023,0.8486176177763334,0.85,15.0
