mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
4,9356.844460816916,242.66398259805283,2220.105546929568,595.0959684084856,5664.53445636383,114209.97886194164,0.8683941856580247,0.85,15.0
5,13219.917450390625,3901.8686083215143,-7.937060654381639,614.9325006887685,5040.406709550747,125684.36277106866,0.9556395242001048,0.85,15.0
6,1995.2660332807543,4018.3050074400817,-26.395243089689757,595.0959684084856,5604.759184885566,125524.47390158515,0.9544238111249912,1.0,0.0
7,17659.294352822417,5488.804292799861,4552.045674806257,614.9325006887685,4833.580217084503,138672.0141546279,1.054390973585011,1.0,0.0
8,8609.00401242397,3929.0068512589205,2525.003326307982,7736.247589310313,4954.696992173513,135994.077110519,1.0340293118297497,1.0,0.0
9,4947.375951770044,3045.4599184835097,2121.1530248225317,5950.959684084857,4644.208185846965,131270.59208601818,1.1428858794898415,1.0,0.0
10,6181.663567427393,4215.290415956202,3203.927973110025,6149.325006887686,4824.354898735845,127489.93819066821,1.1099702364385602,1.0,0.0
11,17009.365357596962,992.4734519265621,4611.708432002197,5950.959684084857,7530.179596663236,127398.92928744144,1.109177882349553,1.0,0.0
12,11423.432670276889,4186.360075722201,2375.1555039519008,6149.325006887686,5012.5902394701325,129471.65128313084,1.127223696444984,1.0,0.0
1,7079.920542819623,2385.7069826068764,604.5031697524246,6149.325006887686,5022.599102210815,127160.8515297064,1.1071050974004482,1.0,0.0
2,4393.568219152591,4337.371234081496,3777.3450719712564,5554.2290384791995,4303.615956691034,122256.60091579899,1.0644070438071396,1.0,0.0
3,5029.128936789173,3922.2700337418646,1294.2500892858516,6149.325006887686,5479.532159486689,118284.89263066983,1.0298280170472656,1.0,0.0
4,4667.359879346999,3098.43802094736,-2.9281908500706777,595.0959684084856,4808.8237335515905,120649.69901985419,0.9173585195815602,0.85,15.0
5,7191.554746543964,2299.216107819273,2341.6692895140586,614.9325006887685,4002.3620781065733,123181.50600590803,0.9366090832171181,0.85,15.0
6,11234.558987022208,5166.223004030806,1979.3220173970913,595.0959684084856,5524.983492650895,131482.88651850456,0.9997285290125492,1.0,0.0
7,539.4656082043908,884.5199719673546,2106.334757903125,614.9325006887685,6023.977290371465,124161.62754971295,0.9440614254586591,1.0,0.0
8,907.1806563708316,3967.894093466908,-16.682026656111702,614.9325006887685,5998.184415461405,122440.26741005664,0.9309730845658902,1.0,0.0
9,3336.1380307614763,7808.558959649454,1973.8501093567174,5950.959684084857,6201.965968991369,119458.18863803464,1.0400431262958043,1.0,0.0
10,6356.175453885913,3772.2368480873993,4245.997868816252,4760.767747267884,5148.899020997962,115430.93630292585,1.0049805143749082,1.0,0.0
11,6755.214335092117,1774.4491794694186,4069.3836775937816,595.0959684084855,6757.665520343911,112538.4546511412,0.9797975972875689,1.0,0.0
12,882.7104952949019,2450.5813782937475,964.2545158153225,368.9595004132611,5124.877918762133,109413.65458973913,0.9525920380708843,1.0,0.0
1,6531.822864193115,1402.7417678406782,983.3041758808831,368.9595004132611,4870.4526937144365,111125.50285176435,0.9674959641933157,1.0,0.0
2,6393.2684288710525,3642.4084598961927,27.634695597327664,333.25374230875195,5306.382487093883,115493.90881553164,1.0055287742273966,1.0,0.0
3,2246.8985305740475,2287.6904140598344,4354.22610412295,793.4612912113141,7293.210115300088,107587.60024953118,0.9366937954604048,1.0,0.0
4,10971.945529784807,4197.283114487989,12.809628623988829,595.0959684084856,5429.940077851944,116718.98321891956,0.887471369780649,0.85,14.999999999999986
5,7052.736358471333,3816.6823925274075,3905.0657310637616,614.9325006887685,4181.775322561523,118886.62841560424,0.9039530336783891,0.85,15.000000000000014
6,4980.031319171483,3671.469804598193,2970.098371137952,595.0959684084856,4905.898702249914,119067.03649757756,0.9053247643361867,1.0,0.0
7,638.8821105604618,1335.8350723409822,307.8346876310243,614.9325006887685,5209.646330286511,114909.3401618727,0.8737117707988863,1.0,0.0
8,11461.478339881176,2331.6938015259366,0.6148964995372808,614.9325006887685,5673.124355962024,122413.84055012948,0.9307721482577442,1.0,0.0
9,9966.967042062786,110.07779598952038,2287.247921842878,5950.959684084857,6981.453818000833,117271.22396425321,1.0210026770612182,1.0,0.0
10,11687.65698019131,5105.926051194838,2155.3138193486957,2578.749196436771,5727.370344270656,123603.37363558322,1.0761324995993624,1.0,0.0
11,9279.8272334188,2003.068625359665,3974.5618613907573,5950.959684084857,6541.283550451809,118419.46439843428,1.0309996440713534,1.0,0.0
12,271.14800291211213,3619.4381124586653,2340.5618981789303,3570.5758104509127,5231.186177294177,111167.72662788104,0.9678635785746913,1.0,0.0
1,4764.471746913239,1426.9836874342145,1852.4897005764797,368.9595004132611,5325.905519622924,109811.82734161583,0.9560586638283067,1.0,0.0
2,10201.13838748854,1793.0782860318723,0.37437280840822496,333.25374230875195,4965.851403840408,116506.56449617867,1.0143452948189873,1.0,0.0
3,6188.509667998857,2276.8585570012947,815.5150928958319,1785.287905225457,5448.171704786902,116922.95801827064,1.017970556723787,1.0,0.0
4,8441.283874627698,4257.980963709531,2524.332709928669,595.0959684084856,4658.776547803988,121844.01763046673,0.9264395066162642,0.85,14.999999999999986
5,11937.397465545886,3691.0049708312727,3829.684746559724,614.9325006887685,4359.515127874831,128668.28769172056,0.9783277610543161,0.85,15.000000000000014
6,3393.80235760926,965.8187379132578,4602.245408396382,595.0959684084856,8901.178214229141,118929.38919620906,0.9042781647538121,1.0,0.0
7,4649.809088792881,2790.4911766171717,3758.1058059270144,614.9325006887685,6203.306284272511,115793.34487073083,0.8804332898545433,1.0,0.0
8,97.16239057891349,3627.778625531675,839.7810456575535,614.9325006887685,6022.196085757562,112041.37625473754,0.8519052421010409,1.0,0.0
9,6860.673625471131,1965.0295730705257,1837.7483532848273,357.05758104509135,4880.441462424145,113791.83205652512,0.9907099220933123,1.0,0.0
10,1302.1301363477323,3387.0102643315186,1444.927248656677,368.9595004132611,5601.454427134544,111065.63128099989,0.966974702182364,1.0,0.0
11,5378.423144490141,1735.696095739142,2875.5098372261564,357.05758104509135,6090.349730369267,108856.83337258865,0.9477441654714781,1.0,0.0
12,5259.717139874377,2202.794670312782,505.87670631821675,368.9595004132611,5542.919435534797,109901.58954050954,0.9568401636905177,1.0,0.0
1,4627.839856600186,564.2535516032949,534.24383455106,368.9595004132611,5058.771296973011,109131.7083167757,0.9501373190890917,1.0,0.0
2,4748.43895682655,2818.8384551773634,3922.990806777787,333.25374230875195,5712.924568813956,106729.81661087912,0.9292256429009156,1.0,0.0
3,11554.02360377549,1494.184181186225,814.0986240808852,368.9595004132611,5344.824788789124,113250.14148255758,0.9859937819571075,1.0,0.0
4,4937.2621751742945,4742.5253507364105,2206.5424833584693,595.0959684084856,5089.61033702441,115038.68021967693,0.8746952063558234,0.85,15.0
5,8027.89727088834,1413.9999691822886,2020.113471223056,614.9325006887685,5068.425818599079,116777.10566923665,0.8879133031249549,0.85,15.0
6,813.1333893172492,1407.122740425344,1614.6563823916222,595.0959684084856,5204.967673278238,111582.64177490091,0.8484172600611132,1.0,0.0
7,7272.418194771532,4328.146916447586,3958.0192616924614,614.9325006887685,5270.758921618338,113339.49620212046,0.8617754813378128,1.0,0.0
8,6926.807973196545,1916.4971317087038,3744.934455709299,614.9325006887685,7501.943298913892,110320.99105171375,0.8388243141271037,1.0,0.0
9,4285.127583710982,3108.0203803553595,1702.3573980613291,357.05758104509135,5486.917869276663,110167.80616739701,0.9591579350886671,1.0,0.0
10,860.2588109072706,4359.5705189548025,970.4728356045671,368.9595004132611,6282.940884879479,107765.26227636177,0.9382405807575501,1.0,0.0
11,9802.129944018841,6679.7446283578465,223.81960632298433,357.05758104509135,7166.07590132381,116500.18376004657,1.0142897419863972,1.0,0.0
12,5847.4045840913095,5055.865835859455,1095.193777348817,1785.287905225457,6324.431789810852,118198.5407076122,1.0290762081922809,1.0,0.0
1,6137.50145584377,1260.1498325041757,1052.7950491630181,3372.2104876480844,5257.2052384004755,115913.98122074857,1.0091860657247274,1.0,0.0
2,10132.369057552967,388.8132216431695,3621.1595796589536,1190.1919368169713,7931.5292526598205,113692.28273080895,0.9898432122166692,1.0,0.0
3,765.6232329169688,1358.39681168909,808.6081952376553,368.9595004132611,5432.275089950801,109206.4599898133,0.9507881322699063,1.0,0.0
4,4712.092283505794,4461.741227911902,-0.10247933803475462,595.0959684084856,6076.54332737226,111708.7566847883,0.8493761732450774,0.85,15.0
5,5137.7343721085535,2700.723352273475,2742.152069120959,614.9325006887685,4511.1759908366175,111678.95384852398,0.8491495677418985,0.85,15.0
6,9880.335881533625,1408.5084301344177,3616.4039411546983,595.0959684084856,6798.347115412286,111957.95113521656,0.8512709202190851,0.85,15.0
7,682.6231849689233,4813.4491371870245,-6.088677976978943,614.9325006887685,7321.215693526023,109523.96394113469,0.8327641281824469,1.0,0.0
8,4311.4063894643805,1771.9801944372884,2620.2165171799134,614.9325006887685,6505.54974955166,105866.65175761601,0.8049557994623879,1.0,0.0
9,704.7068894228961,995.8393320116593,2049.899243457854,357.05758104509135,6451.184219871915,98709.05693467571,0.8593942143147809,1.0,0.0
10,695.0904178950364,4297.869047444488,692.8367184049857,368.9595004132611,6653.808803015573,95986.41137818141,0.8356899473352117,1.0,0.0
11,708.2161169980048,2473.5507774479192,3668.4709380827844,357.05758104509135,6663.0017579708965,88479.64799552856,0.7703335431751429,1.0,0.0
12,4849.639486751688,2081.194405466842,885.1793889098481,368.9595004132611,5777.451501730813,88378.89149669318,0.7694563232437333,1.0,0.0
1,8800.422058638002,5561.839500494156,1934.8650080530642,368.9595004132611,6670.781424487196,93766.54712287181,0.8163630632901157,1.0,0.0
2,1970.9273646608594,1364.883907402531,2393.3173168768844,333.25374230875195,6061.626450737218,88314.16088501236,0.7688927567900049,1.0,0.0
3,14460.052457958775,1615.182467017119,2318.0250696782023,368.9595004132611,5614.590374608989,96087.82086528781,0.8365728524019023,0.85,15.0
4,6648.802049955874,1008.1489343227295,3455.1409591572738,595.0959684084856,5108.969771549452,94585.5651504512,0.7191801946055779,0.55,44.99999999999999
5,12957.33627080698,1303.208737496112,855.859402309492,614.9325006887685,3095.0682740153156,104280.24998174072,0.7928936128477406,0.55,44.99999999999999
6,2005.410014641209,2551.5881196502596,956.5535922689305,595.0959684084856,5038.005317948766,102247.59323740602,0.7774383320061903,0.85,15.0
7,1115.6402661608704,4510.4783419284795,4738.897799869199,614.9325006887685,5764.757158138902,96755.1243867985,0.7356764118806208,1.0,0.0
8,4848.117602193866,3431.0496287858405,1950.6548313313979,614.9325006887685,6134.5290351367985,96334.17525062125,0.7324757302417951,1.0,0.0
9,1788.5517387481989,2742.27615681311,3286.0364366656577,357.05758104509135,6026.6240966011765,91195.28503187062,0.7939767916235176,1.0,0.0
10,5115.290072071807,4101.807867033305,2176.859901789212,368.9595004132611,6203.313665453011,91663.24990332025,0.7980510510229618,1.0,0.0
11,6610.853979284068,2315.0767397103336,3193.5270177195052,357.05758104509135,6445.213782311818,90593.38224123823,0.7887364236987008,1.0,0.0
12,4383.861955420111,1690.210427281767,663.7615932955232,368.9595004132611,5876.26415756936,89758.46937266197,0.7814673917476992,1.0,0.0
1,6021.928839786551,2621.6514010799,758.6071816401673,368.9595004132611,6218.737540370114,91055.74539110488,0.7927619126279559,1.0,0.0
2,10154.372851982209,1223.9418458170985,-0.9591126207378693,333.25374230875195,5456.669646336742,96645.09581287943,0.8414246753309751,1.0,0.0
3,731.837098311785,420.93303260229004,174.909053762065,368.9595004132611,4789.3790433759805,92464.61834624219,0.8050280339338342,0.85,15.0
4,679.2094900851127,199.58362090270384,334.1310504881403,595.0959684084856,3072.258558233337,89341.92588010004,0.6793102471681003,0.55,44.99999999999999
5,4803.8001927889145,2107.994742851428,3501.4389236097923,614.9325006887685,4551.853934432148,87585.49545700967,0.6659552498016416,0.55,44.99999999999999
6,1486.3013856333368,2291.1348996063316,690.0984173526667,595.0959684084856,5283.9814317015525,84793.75592478664,0.6447282922116687,0.85,15.0
7,433.5412577237176,1368.3315135218,2528.930475561021,614.9325006887685,4229.383451652806,79222.38226812957,0.6023664203526633,0.55,44.99999999999999
8,7694.306714151627,1449.3254153465823,417.5694681006862,614.9325006887685,5255.942476686946,82077.56995215137,0.6240758051934056,0.85,14.999999999999986
9,4716.860843372719,1196.0816660912533,-1.1369869248446776,357.05758104509135,6020.905585139611,81613.68628235548,0.7105561736485284,1.0,0.0
10,2081.7556207171397,2797.179430436692,2086.8789982286544,368.9595004132611,5914.720954994679,78122.06187987272,0.6801569184713687,1.0,0.0
11,1883.2752229404357,3449.215422066889,1439.0929105052783,357.05758104509135,6396.167206166986,75262.23482716268,0.6552583032949885,1.0,0.0
12,518.2940779488835,1561.1364356197446,6.514328405726701,368.9595004132611,6308.694366016611,70657.49714589572,0.6151679099247329,1.0,0.0
1,6283.538236171036,990.1100721949624,0.9611289082968142,368.9595004132611,6079.194175317008,71482.03064962315,0.6223465756380625,1.0,0.0
2,4209.615250572367,2576.628573719092,1536.302404600734,333.25374230875195,4771.696568194448,71627.02175881069,0.6236089169493093,0.85,15.0
3,10438.188767359237,1165.9733715576876,1334.748057730263,368.9595004132611,5138.400436238865,76389.07590334523,0.6650689603045514,0.85,14.999999999999986
4,2105.9142267048574,863.9033644454903,98.14466109556088,595.0959684084856,3300.649623692978,75365.00324129856,0.5730368858219858,0.55,44.99999999999999
5,4906.549437055865,911.8975349669636,1670.6451359703206,614.9325006887685,4066.6481659760466,74831.22441068625,0.5689783049733597,0.55,44.99999999999999
6,42.487929711745416,2076.066320134152,1449.3347518941737,595.0959684084856,3240.450100370704,71664.8978398588,0.5449031793897638,0.55,44.99999999999999
7,4688.332114934303,1305.4695876707701,1512.6700810207112,614.9325006887685,3399.9181932556094,72131.17876749877,0.5484485407538111,0.55,44.99999999999999
8,4131.4280475783125,1041.6897919336188,1336.0148678222467,614.9325006887685,3508.6321046484504,71844.71713385124,0.5462704332053077,0.55,44.99999999999999
9,1945.4272905371447,1088.6102885097353,785.2726540032163,357.05758104509135,4868.704925116943,68867.71955273287,0.5995855048624266,0.85,15.0
10,10534.063000106953,4958.988101441326,1353.2627301344328,368.9595004132611,6502.911992125637,76135.63643160783,0.6628624311120552,0.85,15.0
11,8835.732504650074,2068.0481872349337,680.0978275563248,357.05758104509135,6264.844448254001,79737.4172666374,0.6942207452017415,1.0,0.0
12,1995.5127806374605,2849.7455105303816,3481.0628348495666,368.9595004132611,6763.032864605909,73969.62035793652,0.6440043674284176,1.0,0.0
1,10868.988795895848,2259.8480753915646,-1.585164359115879,368.9595004132611,6858.361705961716,79872.72118720808,0.6953987465941517,1.0,0.0
2,5199.65020099833,2803.0005529253394,8186.147945081102,333.25374230875195,11094.683357718059,68261.28689602384,0.594305698401585,0.85,14.999999999999986
3,1032.013246448793,2144.961924454925,2432.5510805884405,368.9595004132611,5509.982558096468,63126.7689278294,0.5496028598557586,0.85,15.0
4,315.11920180978285,1019.2011849878108,1239.3884605474595,595.0959684084856,2485.936658691905,60140.66822697914,0.4572788396452482,0.4,60.0
5,2205.134985092487,1156.4052185703695,519.5630930228363,614.9325006887685,2544.514054253226,59823.19878267717,0.4548649645854413,0.4,60.0
6,6511.213457096523,819.180544330593,0.018836263712728396,595.0959684084856,2508.1789570622427,64050.29902236985,0.4870056698628677,0.4,60.0
7,8758.306723207099,2638.522162174304,2294.383902181966,614.9325006887685,2452.8078867122936,70085.00361816822,0.5328904728842381,0.4,60.0
8,3127.668963735859,1574.5475098701572,1828.51224765995,614.9325006887685,3553.133705845647,68790.64163757989,0.5230488073022976,0.55,44.99999999999999
9,681.3047041667587,3218.482079420908,5717.547109106847,357.05758104509135,9101.100195041408,57514.723535974204,0.5007425071180757,0.85,15.0
10,10694.623728853496,2501.7820016710684,108.6948320321826,368.9595004132611,6376.759361490647,63856.715572562665,0.5559580205950351,0.85,15.0
11,952.8652837477746,1199.8062183409274,2517.3651848024165,357.05758104509135,8441.313340043254,54693.65096876061,0.4761813015133058,1.0,0.0
12,5214.848539485886,1127.3664358546375,-1.7396536782252952,368.9595004132611,3641.3009471139394,57027.34515025216,0.49649922714075007,0.55,44.99999999999999
1,5207.237319034384,2075.8447680765385,2141.4512260786796,368.9595004132611,3344.15961684361,58455.85689402753,0.5089363303388256,0.55,44.99999999999999
2,3420.0338626313774,508.8534311511685,8.729190173515235,333.25374230875195,3127.910454008015,58914.85080131979,0.5129324855102173,0.55,44.99999999999999
3,10024.894003439618,3938.8748961819147,0.2883662739623105,368.9595004132611,4929.577590133361,67579.79424412074,0.5883723944036433,0.55,44.99999999999999
4,54.38906769375481,2506.18081089099,7.490960333510884,595.0959684084856,3078.8404757896337,66458.93671817386,0.5053197172975612,0.4,60.0
5,15765.372127269382,4485.672841921201,589.2217493342905,614.9325006887685,3597.4379520997095,81908.38948524169,0.6227894435702336,0.4,60.0
6,911.2332811076587,2966.9247252296773,672.2691227089526,595.0959684084856,3940.8649389815932,80578.31746148,0.612676257109204,0.55,44.99999999999999
7,267.12811640472034,1702.7139204939594,7146.911423534402,614.9325006887685,9476.610640233846,65309.70493392166,0.49658154739890126,0.55,44.99999999999999
8,1567.0323823114363,187.19788945700566,521.7118977363425,614.9325006887685,3774.8520793338625,62152.43872793113,0.47257531218918275,0.55,44.99999999999999
9,480.3323236783426,2627.0909744526143,595.978013051179,357.05758104509135,3944.5077883547347,60362.31864361108,0.5255346268709139,0.55,44.99999999999999
10,5047.387087572505,2401.209770969712,1389.2663275604573,368.9595004132611,5650.625719145851,60402.06395503373,0.5258806629059393,0.85,14.999999999999986
11,6710.064149222428,2207.560225905363,566.4303308605886,357.05758104509135,5829.174164257015,62567.02625399883,0.5447295520729336,0.85,15.0
12,814.0423626872125,2397.251003276666,2632.4465674279927,368.9595004132611,5519.295277537343,57257.618274584114,0.4985040623292175,0.85,15.0
1,2684.2979799879295,742.1191664750731,1543.5045389577062,368.9595004132611,4289.365907505277,54482.20547417087,0.4743403859951522,0.55,44.99999999999999
2,9161.164013697155,2305.7530994262343,223.01259525906062,333.25374230875195,3744.8496724254333,61648.006577301014,0.5367282579919028,0.55,44.99999999999999
3,6253.622421024318,1230.0099229110638,1324.731526901087,368.9595004132611,3467.7979556270448,63970.14993829501,0.5569456182952072,0.55,44.99999999999999
4,789.2499700546166,2161.9406810978544,-2.2262335730920313,595.0959684084856,3098.664785760052,63229.80606885204,0.48076706166673505,0.4,60.0
5,536.1585613214512,2665.8709062111084,76.90431195659039,614.9325006887685,3333.64361478321,62406.355108956035,0.47450596230507064,0.4,60.0
6,501.08331059066967,917.5341478806295,1367.6504470794534,595.0959684084856,2816.851734711943,59045.37441722745,0.44895078647989956,0.4,60.0
7,4419.943064513274,2368.2946675721905,1241.4588349648475,614.9325006887685,2805.281105302416,61171.93970835689,0.46512009981521923,0.4,60.0
8,10642.359755129872,1013.7845826985795,1206.7477163089352,614.9325006887685,3632.1988212631613,67374.20500792448,0.5122789486104168,0.55,44.99999999999999
9,4391.165376869465,2455.2341184659163,2637.5858267244766,357.05758104509135,5344.256296863063,65881.70479862722,0.573588257160676,0.85,15.000000000000014
10,2067.1283208059644,1269.845789887986,7222.070017996346,368.9595004132611,14837.962028331942,46789.687362579614,0.4073667387543707,0.85,15.0
11,4960.869922296975,2968.2731186501915,391.3833736148881,357.05758104509135,3191.1475123379987,50779.2419365288,0.4421011413007753,0.4,60.0
12,5136.570265882381,3538.968599690568,994.7207433469666,368.9595004132611,3158.4281023854583,54932.67245595606,0.47826230288817073,0.4,60.0
1,2204.436211236145,633.3342352195541,638.5305794156593,368.9595004132611,3374.8815732968606,53388.07124928598,0.46481448582195806,0.55,44.99999999999999
2,1839.9937200415216,2149.6652172496615,204.3173182261453,333.25374230875195,3764.044797152016,53076.11432889025,0.46209848406052934,0.55,44.99999999999999
3,6903.855170395422,2963.1670141223876,1233.7878932278472,368.9595004132611,4207.794845130121,57132.59427463683,0.4974155613796411,0.55,44.99999999999999
4,4184.557012572807,2410.6543110441926,-1.747628443154099,595.0959684084856,3334.5734611921016,59799.883797096394,0.4546876893760524,0.4,60.0
5,1010.6110352545686,781.1928979442819,475.9044408978443,614.9325006887685,2572.131704292111,57928.719084416516,0.4404603112336934,0.4,60.0
6,10616.949748983141,735.1565521162192,1104.8841867770316,595.0959684084856,2820.5061312757657,64760.339099054596,0.4924044509529383,0.4,60.0
7,5007.818751906423,850.1454980598719,4287.215834017923,614.9325006887685,6145.784204676493,59570.3708096377,0.45294259016643734,0.4,60.0
8,181.97288574139324,497.3136236424616,1362.70506896211,614.9325006887685,4715.270477358813,53556.74927201187,0.40721809192154407,0.55,44.99999999999999
9,660.1531935709771,1766.8127148868662,2450.54570388468,357.05758104509135,4291.490015633062,48884.62187990688,0.42560594252622763,0.55,44.99999999999999
10,9726.887372422882,1484.0805965760956,999.4085354100898,368.9595004132611,2634.9690254474453,56092.25278763506,0.4883579988559444,0.4,60.0
11,3480.9416959617183,2582.889129703821,720.369978324241,357.05758104509135,4056.464471964331,57022.19158196693,0.4964543584437436,0.55,44.99999999999999
12,4783.967287614913,1112.585417439739,1219.907282509579,368.9595004132611,3551.3051380623133,57778.572366036424,0.5030396636815231,0.55,44.99999999999999
1,5314.7725090754275,1574.8621557642691,532.3543798797618,368.9595004132611,5886.537064876977,57880.35608570612,0.5039258269426458,0.85,15.0
2,3263.1412995155306,1422.5276094494548,1100.972197405572,333.25374230875195,3213.0532514945144,57918.74580346227,0.5042600607237531,0.55,44.99999999999999
3,10098.88384020589,619.3059974418939,1272.6753311010543,368.9595004132611,4572.371684388161,62422.929125207585,0.5434749940553798,0.55,44.99999999999999
4,6098.064753486821,1055.1120982271968,2636.8438455018186,595.0959684084856,4300.995373698226,62043.17078931308,0.47174449474643154,0.4,60.0
5,4530.628421870884,2323.072171496242,481.01044253696455,614.9325006887685,3186.025464844905,64614.90297460958,0.4912986291490015,0.4,60.0
6,2031.9186055883915,1212.7559841573966,579.1041803551489,595.0959684084856,2631.8456380821463,64053.53177750959,0.48703025007726736,0.4,59.99999999999999
7,7505.830423915752,3310.731849457865,1397.7381504584628,614.9325006887685,3170.267700165703,69687.15569957028,0.5298654410724012,0.4,60.0
8,6125.062494095463,1094.7882028234017,6243.135957125429,614.9325006887685,10597.837459121458,59451.10047955349,0.4520357196617869,0.55,44.99999999999999
9,4617.486757551856,1955.3360229273894,1685.756690637878,357.05758104509135,3449.6515255235477,60531.45746282622,0.5270072062588997,0.55,44.99999999999999
10,956.8741083277898,1484.5625750414765,583.9719404674834,368.9595004132611,5871.368007956534,56148.59469735821,0.48884853045196164,0.85,15.0
11,1662.0748247655536,238.59107348619727,1272.4783264572761,357.05758104509135,4813.041526281973,51606.68316182562,0.4493051226150352,0.55,44.99999999999999
12,5396.809216540785,2372.3790257412184,434.22802594507084,368.9595004132611,3099.778576041055,55472.90530170823,0.4829657515527596,0.4,60.0
1,5017.991172138277,1306.596916537841,2303.3230627864687,368.9595004132611,4795.508176001928,54329.702651182684,0.473012645179743,0.55,44.99999999999999
2,4350.298099230611,2178.5504972602357,649.6442113586745,333.25374230875195,3736.559415747637,56139.09387825847,0.4887658131287583,0.55,44.99999999999999
3,644.787049793826,1357.400166922729,86.57123074593255,368.9595004132611,4126.129193763471,53559.621170052356,0.46630805707013995,0.55,44.99999999999999
4,6639.059515692571,674.6469448410717,2336.713049023587,595.0959684084856,4697.378630648076,53244.13998250585,0.4048411709896361,0.4,60.0
5,981.5551493331029,1595.305910750758,8.699500201983028,614.9325006887685,3213.931218152028,51983.43782354693,0.395255437452203,0.4,60.0
6,16472.464311329888,1261.9192683059737,2177.354344169391,595.0959684084856,3624.978004612496,63320.393085992415,0.48145583895016225,0.4,60.0
7,5120.915958011445,977.9142939485464,1436.2161888169649,614.9325006887685,3090.0072389461084,64278.067409500574,0.48873750402510074,0.4,60.0
8,7176.331310364247,336.4426762005678,552.9356269564378,614.9325006887685,3849.1420461132516,66773.83122230695,0.5077140138311014,0.55,44.99999999999999
9,8615.531471072336,3081.9940738206788,174.4944666539086,357.05758104509135,6958.931781536456,70980.87293796451,0.617983328219503,0.85,15.0
10,5038.171538428519,1375.2572114083014,632.6496069261048,368.9595004132611,6860.423375327249,69532.26920513471,0.6053712974141373,1.0,0.0
11,1077.5782329837816,1623.9412363108859,3043.54939427723,357.05758104509135,9133.810198186775,59699.37150092028,0.5197627863071648,1.0,0.0
12,2514.3371481043905,735.5355423713554,146.90896399759367,368.9595004132611,5763.0555172691165,56670.320209716054,0.49339084805385575,0.85,15.0
1,9169.487340015403,1746.5050420216867,1103.132950434294,368.9595004132611,3775.9486969607747,62338.271443944825,0.542737935838699,0.55,44.99999999999999
2,861.3345438575182,942.2594450219622,2109.840619092647,333.25374230875195,4634.237189445475,57064.53388197743,0.49682300473396074,0.55,44.99999999999999
3,654.0480719510768,2145.9496236605337,2200.0195673117196,368.9595004132611,3628.9465846237213,53666.605925240336,0.4672395022939483,0.55,44.99999999999999
4,4702.831422057814,1226.2523458565192,-3.10523987783381,595.0959684084856,3018.0661055604414,55985.632859063575,0.4256860787441804,0.4,60.0
5,5289.441431965983,2157.1068099351687,413.7321770661656,614.9325006887685,3330.9371980575,59072.579225152294,0.44915763790618723,0.4,60.0
6,14972.321828113016,1128.0093921065345,1151.4575110952137,595.0959684084856,2519.551960095239,70906.80500577291,0.5391390297430417,0.4,60.0
7,633.6840338938366,989.7605486361863,851.5475565084926,614.9325006887685,3610.056149113811,67453.71338199187,0.5128834895659379,0.55,44.99999999999999
8,716.1082562662511,749.4511767091899,2830.9973747110635,614.9325006887685,6714.565205225233,58758.77773434224,0.44677165208615943,0.55,44.99999999999999
