mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
9,4211.406019158673,1713.551596274323,1741.1540532501822,357.05758104509135,4594.421630206546,96107.06294523519,0.8367403804149508,1.0,0.0
10,13486.557477394017,1777.3780726423574,664.7065114079451,368.9595004132611,5086.485668476748,105250.84681497361,0.9163492349479083,1.0,0.0
11,9192.179050140523,4352.162289893327,3568.715440888831,357.05758104509135,4823.227248715033,110046.1878843585,0.9580990854547641,1.0,0.0
12,7157.6594581297695,4257.161984168721,1962.9431742275192,368.9595004132611,5372.092820863479,113757.01383115274,0.9904067829248617,1.0,0.0
1,5160.779478514753,4256.1975104013545,3925.9583547154907,368.9595004132611,4850.187214072976,114028.88575086714,0.9927737912024489,1.0,0.0
2,10318.051371389967,2356.2019121302874,4380.043100563955,333.25374230875195,6132.376004326606,115857.46618718808,1.0086940268544153,1.0,0.0
3,7663.294798626679,2837.696564378988,802.237216546011,1547.2495178620632,5489.39902117353,118519.57179461214,1.0318712126969385,1.0,0.0
4,16452.19932007821,3157.1225650911365,2042.8591890624812,595.0959684084856,5080.593918333112,130410.34460397738,0.9915734696059119,1.0,0.0
5,11466.865503306044,3140.524430132922,438.45190539586474,614.9325006887685,5805.835872730644,138158.5142586011,1.050486583368945,1.0,0.0
6,10868.150887618904,5068.912432522338,-20.165767134487396,7617.228395628616,6248.046499967782,140250.46845028043,1.0663927316304138,1.0,0.0
7,3549.521853171092,4643.884754862665,1309.5081170796475,9977.775736982256,5932.9492867319395,131223.64191752032,0.9977573658409835,1.0,0.0
8,5164.576269964852,2887.855013824621,10006.57702278439,614.9325006887685,12671.290477666544,115983.27320017011,0.8818774075981967,1.0,0.0
9,9701.429608132248,3463.3386120642826,1181.2679259220313,1535.3475984938934,5415.8658995836895,121015.55999636702,1.0536021245929528,1.0,0.0
10,4689.178464283278,1437.687571425733,3288.3256189417443,7438.6996051060705,6640.849247347591,109774.55156068063,0.9557341283554274,1.0,0.0
11,4924.844236051235,4484.155387764869,88.91875053975673,357.05758104509135,6094.7830683296115,112642.79178458228,0.9807059914268907,1.0,0.0
12,10836.759178735188,2718.0191331593524,2002.0730141662207,368.9595004132611,5092.240280387945,118734.29730150939,1.033740685104272,1.0,0.0
1,6598.25254840417,1534.5245664608228,3817.087536774896,5082.119570208468,7046.259630172226,110921.6076792188,0.9657207843156645,1.0,0.0
2,10423.181533511623,4290.193694088681,3061.5649246639223,333.25374230875195,4785.83370865878,117454.33053118765,1.0225968643537848,1.0,0.0
3,5153.527310685924,3891.7403155811044,2229.119977935974,3903.8295527596665,5532.015506320524,114834.63312043852,0.9997888985199797,1.0,0.0
4,4991.577666173854,921.8590332630265,1053.3435724485316,595.0959684084856,4962.784815421313,114136.84546359707,0.8678381167529022,1.0,0.0
5,11039.526597449028,2817.884450766913,1697.9576491571352,614.9325006887685,5419.6876794599775,120261.67868250713,0.914408211664276,1.0,0.0
6,6017.324944888004,2939.0023383433727,5091.852221848298,595.0959684084856,7411.613893614075,116119.44388186766,0.8829127797208567,1.0,0.0
7,4059.981226776729,3832.503474800571,3058.956848503265,614.9325006887685,5286.388510469563,115051.65072378336,0.8747938274260951,1.0,0.0
8,5076.6836512912,5758.437593006398,3819.3311743674567,614.9325006887685,5719.30330055773,115733.204992467,0.8799760170213732,1.0,0.0
9,8496.520178261968,3265.078644981011,2335.3691143580654,1535.3475984938934,5150.867163237609,118473.21993962041,1.0314676578739093,1.0,0.0
10,4774.763576269112,1843.8751726455957,3058.221706252589,5082.119570208468,6227.607185843852,110723.9102262302,0.9639995638668094,1.0,0.0
11,2006.59783145575,1860.0584276106965,1826.6433562891034,357.05758104509135,4885.843750984997,107521.02179697744,0.9361141410831921,1.0,0.0
12,6845.101184533781,1915.9821950804035,3504.4289112804836,368.9595004132611,6693.385817097026,105715.33094780086,0.9203931898674343,1.0,0.0
1,2240.229486798951,3150.5491367793147,1084.7925159297301,368.9595004132611,5683.699945578261,103968.65760945788,0.9051860649299198,1.0,0.0
2,9000.823587629182,2599.70525834203,1282.3232854654343,333.25374230875195,4985.590036799868,108968.01939085504,0.9487121883032034,1.0,0.0
3,1994.1112543632887,3984.7508938838146,-1.3546765708451858,368.9595004132611,6673.128397439408,107906.14831782033,0.9394671819699124,1.0,0.0
4,10098.332712414547,3665.5278558182763,2796.8441526916577,595.0959684084856,5326.407943046465,112951.66082190655,0.8588265797398418,1.0,0.0
5,11474.525564081445,1500.7062308147724,3772.7351278188144,614.9325006887685,8368.77546915408,113170.44951914111,0.8604901369391287,1.0,0.0
6,1952.8644781114933,1524.7679796721932,-5.661555069775204,595.0959684084856,5548.280386627904,110510.3671769582,0.8402642331928757,1.0,0.0
7,4384.388486617415,2007.3150880624598,3596.863578777673,614.9325006887685,7344.31407809963,105345.960594072,0.8009967305311896,1.0,0.0
8,11530.127879671702,2923.5501271880203,1847.7993707770656,614.9325006887685,5593.168390915328,111743.73833855057,0.8496421558241354,1.0,0.0
9,3813.9853968658585,3772.4909425194346,2610.243607364566,357.05758104509135,5383.524650981868,110979.38883854433,0.9662238465022845,1.0,0.0
10,8054.978348709772,1354.5480787716951,2080.852912694565,368.9595004132611,5975.109788096939,111963.99306482103,0.9747961417072936,1.0,0.0
11,6685.286899264654,1453.2815856007655,3889.2200787440524,357.05758104509135,7637.516882622215,108218.76700727508,0.9421889453151125,1.0,0.0
12,11534.141910397777,5979.802115748156,3807.481466586003,368.9595004132611,5856.396796364028,115699.87327005772,1.0073219699692155,1.0,0.0
1,438.46482077076763,4915.106825685769,2910.2478983576875,1547.2495178620632,5793.58238242507,110802.36511786944,0.9646826185129912,1.0,0.0
2,1723.8019133246855,291.53682747724815,2092.78296817324,333.25374230875195,6659.1800246245,103732.48712356489,0.9031298853302843,1.0,0.0
3,10102.267332968308,2843.7202906679595,6472.791590122826,368.9595004132611,10566.56253347375,99270.16112319131,0.8642793759019007,1.0,0.0
4,2382.7151206171316,4847.367034817769,1949.6535092492704,595.0959684084856,6483.553548942954,97471.9402520255,0.7411267125964892,1.0,0.0
5,2067.9849573926144,4103.539614872192,3548.282420494419,614.9325006887685,5539.373084964809,93940.87681814231,0.7142783147092917,1.0,0.0
6,6603.481150283348,1316.6308195422898,3321.478937589185,595.0959684084856,8108.2253388841655,89836.18854308611,0.6830683673166366,1.0,0.0
7,15198.521992663953,3209.097983902655,1788.8996170923056,614.9325006887685,6004.318715676677,99835.65768619497,0.7590992093680062,1.0,0.0
8,4874.93845278966,1802.5957748455548,3051.0095869326615,614.9325006887685,7224.134038705644,95623.11578750312,0.7270691982593724,1.0,0.0
9,5358.3221120228845,231.12849668602576,1728.1450124727126,357.05758104509135,7167.953400152112,91959.41040254211,0.8006295238343096,1.0,0.0
10,2814.6364830272087,3995.3092905258236,2554.042761368619,368.9595004132611,5861.148557428438,89985.20535688484,0.7834414314059551,1.0,0.0
11,4679.408877545408,1661.8285530148423,2274.2165843225666,357.05758104509135,6008.587012023898,87686.58161005353,0.7634288407657599,1.0,0.0
12,6614.938981034868,3516.5450225470704,1396.46817625103,368.9595004132611,6134.350952229741,89918.28698474144,0.7828588175745875,1.0,0.0
1,4833.594663188255,3744.0436254170054,-0.40403159949346446,368.9595004132611,6736.589572716485,91390.78023181645,0.7956788385174611,1.0,0.0
2,7603.926095746397,1669.7407717682363,884.4285977357504,333.25374230875195,5138.5096685007375,94308.25509078585,0.821079354863863,1.0,0.0
3,4874.7641611277495,3943.9284383021295,3580.3119671432505,368.9595004132611,5549.088375365655,93628.58784729357,0.8151619434848535,1.0,0.0
4,282.9335227003901,3657.7167744591134,-17.02885056543164,595.0959684084856,7127.688201825038,89863.482824785,0.6832758990556772,1.0,0.0
5,7184.6931555442525,3659.0630490631156,678.6320652486756,614.9325006887685,7059.7751904193865,92353.89927303554,0.7022117502402934,1.0,0.0
6,2213.2747366113385,974.7794840344432,640.9639108380361,595.0959684084856,5400.953058966329,88904.94055546846,0.6759876345653376,1.0,0.0
7,5451.267786094996,1637.1466515662323,1790.97760285376,614.9325006887685,5705.68864129157,87881.7562482956,0.6682078651261057,1.0,0.0
8,5136.618783378439,3484.914455319333,1.5677227231499273,614.9325006887685,7241.241586756323,88645.54767682512,0.6740153439663938,1.0,0.0
9,2887.4279720136137,3667.271711684065,2320.2046996946156,357.05758104509135,5885.505341126838,86637.47973865626,0.754295007392169,1.0,0.0
10,10911.282268559258,2325.5121069103334,2372.266052760475,368.9595004132611,5533.920686542866,91599.12787440924,0.7974927830953012,1.0,0.0
11,3179.3074943264737,3264.7162423678674,132.83368508337298,357.05758104509135,6552.879085597637,91000.38125937748,0.7922798938956872,1.0,0.0
12,5256.75260042054,1026.8599083645822,554.8310179689724,368.9595004132611,5676.2739699315725,90683.9292798488,0.7895247566391802,1.0,0.0
1,7707.903330638757,1233.1501950566599,2066.5718355471618,368.9595004132611,6622.87884665617,90566.57262292763,0.788503010154092,1.0,0.0
2,11725.822399206078,3434.941146738245,803.5021046632901,333.25374230875195,5984.111040391591,98606.46928150833,0.8585010517385188,1.0,0.0
3,4840.6711403335175,4328.801925800479,1725.4515880484978,368.9595004132611,6762.041827246232,98919.48943193434,0.8612263103378193,1.0,0.0
4,9737.582994120987,1767.9263700722076,3187.1649424805655,595.0959684084856,7832.1819547611685,98810.55593047732,0.7513048606320774,1.0,0.0
5,2041.832089066239,1335.0196894815308,1940.0001440794586,614.9325006887685,6666.869502292461,92965.6055619644,0.7068628515707506,1.0,0.0
6,11194.569697328776,2962.415187000952,3537.5969615049835,595.0959684084856,6314.826315524042,96675.07120085662,0.7350677284546361,1.0,0.0
7,4996.6903352956415,2350.7848128145415,3802.736440118446,614.9325006887685,8041.0435892873675,91563.83381887223,0.6962044971655508,1.0,0.0
8,6979.159232382977,3222.6245157294034,683.2869062334648,614.9325006887685,6861.0962889561,93606.30187110628,0.7117343781674231,1.0,0.0
9,7490.378506302266,2214.479119568219,1776.5705407130154,357.05758104509135,5612.205256014482,95565.32611920417,0.8320238375927413,1.0,0.0
10,286.9608969116354,2714.5609932442167,4452.833028920111,368.9595004132611,7902.745576639461,85842.3099033872,0.7473719916421542,1.0,0.0
11,1936.4559343947105,3374.9344287016283,1785.1705441201775,357.05758104509135,6142.438417053139,82869.03372426511,0.721485650254165,1.0,0.0
12,1978.7428775738233,1156.5414005915372,-2.8616899579938035,368.9595004132611,6124.198920339956,79514.02127163525,0.6922757846118233,1.0,0.0
1,11376.628553706389,3652.1255231204123,2317.1783063807234,368.9595004132611,6244.205024839445,85612.43251682863,0.7453706018797034,1.0,0.0
2,8671.621512982705,1648.9089043797721,2153.3320873149205,333.25374230875195,5821.508032467073,87624.86907210037,0.7628915506759283,1.0,0.0
3,4888.128113059259,1057.0495425718254,937.4622198059806,368.9595004132611,5743.270482322455,86520.35452518976,0.7532752759315584,1.0,0.0
4,401.4115267283027,762.7573688804114,885.3103599146707,595.0959684084856,5747.853911658466,80456.26318081685,0.6117482188701754,1.0,0.0
5,9115.98673097358,3366.6490939240175,-15.105017031353782,614.9325006887685,7928.942194771925,84410.12932728512,0.6418113920418788,1.0,0.0
6,4807.093999551912,1217.5595736676187,1575.391853928013,595.0959684084856,6179.917658769359,82084.37741939879,0.6241275656878529,1.0,0.0
7,5207.402444257485,1216.596282148239,3386.9082120981766,614.9325006887685,9874.120859409788,74632.41457360779,0.5674666567943573,1.0,0.0
8,5154.74517362471,2174.689703486889,5395.307276779073,614.9325006887685,12344.408027585898,63607.20164566566,0.4836365843464841,1.0,0.0
9,6757.919042874036,2359.601000901981,1190.1569491087284,357.05758104509135,6302.262496540374,64875.24466274748,0.5648256770634319,1.0,0.0
10,11386.23251080568,1906.6959033893872,2050.5943293887176,368.9595004132611,6043.685153578231,69704.93409356232,0.606874575945389,1.0,0.0
11,4650.097703054443,3508.774374043467,-0.64045814354904,357.05758104509135,7438.565468246691,70068.823579512,0.6100427200710298,1.0,0.0
12,3055.532152724858,2575.318247782954,2082.468414452247,368.9595004132611,6033.569458709693,67214.67660644461,0.585193557576433,1.0,0.0
1,1060.7422438915737,674.75347647116,2523.1331860981154,368.9595004132611,8985.791093698332,57072.288546597636,0.49689051944958573,1.0,0.0
2,2219.444276688107,371.7446091747697,605.3152927874617,333.25374230875195,5735.944684729249,52988.96371263505,0.46133972151421854,1.0,0.0
3,4850.455635563068,1077.3633968880604,891.8956993630418,368.9595004132611,5975.26349908682,51680.66404622306,0.44994922505097606,1.0,0.0
4,4562.7243259188035,1115.029662609937,4224.037957699264,595.0959684084856,14853.247346061991,37686.03676258205,0.2865453223196968,1.0,0.0
5,13616.347705525199,2210.6826430413275,932.8135078142586,614.9325006887685,7400.638489804189,44564.68261284137,0.3388470224083254,1.0,0.0
6,4980.158983532307,1773.004130097528,904.1915020471788,595.0959684084856,6523.085654513545,43295.47260150199,0.32919659951876,1.0,0.0
7,9031.103042735253,2827.949303388792,308.091217495632,614.9325006887685,8476.987333340288,45754.51389610135,0.34789389010406324,1.0,0.0
8,528.412958015964,999.297883828709,94.24316094847745,614.9325006887685,6788.941465347331,39784.10761096145,0.3024979785060154,1.0,0.0
9,9207.637960867642,1596.6971741357775,-3.639802048106503,357.05758104509135,7246.694282832912,42988.33068413498,0.3742708503176679,1.0,0.0
10,4831.952772110449,2684.6386623539365,908.1368952327539,368.9595004132611,7355.592799540352,41872.23292341299,0.3645537282220842,1.0,0.0
11,126.77908601045286,976.5025726742169,517.279075258135,357.05758104509135,6111.0612087120335,35990.1167170824,0.31334204823416695,1.0,0.0
12,4692.066248541623,1136.0398937155405,6.688567702411092,368.9595004132611,6993.53819588493,34449.036595338956,0.29992488691635294,1.0,0.0
1,6643.426294215368,1204.607469441784,-7.774022804042033,368.9595004132611,7094.812055847743,34841.07282553914,0.30333808605428797,1.0,0.0
2,4341.907541878828,1411.0792272172766,1358.7501383322087,333.25374230875195,5435.952152870551,33466.10356112373,0.2913671416709246,1.0,0.0
3,504.6050894894956,559.3077162881891,312.9895242048078,368.9595004132611,6277.045847087314,27571.02149519603,0.24004257655303646,1.0,0.0
4,3986.137533582659,524.2095629522373,24.848171319099492,595.0959684084856,2498.0214951960297,28963.402956807313,0.22022288223138123,1.0,63.16341606969628
5,4154.679624973149,897.7006690548878,642.0775124253923,614.9325006887685,3890.402956807313,28868.37028091387,0.2195003024356775,1.0,39.298923183623714
6,10522.578710563665,522.0655668766049,879.1874870350293,595.0959684084856,3795.3702809138704,34643.36082199675,0.2634103727997445,1.0,49.7930655599137
7,9119.72686001032,1127.3322369324014,1002.3820146418511,614.9325006887685,6168.960555238943,37104.14484836991,0.28212091422490093,1.0,0.0
8,12171.758174308823,439.6383615241939,1545.8444264792342,614.9325006887685,10275.442457512063,37279.321999522865,0.28345287156380605,1.0,0.0
9,6855.013352097188,1079.0749336717563,1581.220683480773,357.05758104509135,7513.495747852692,35761.63627291325,0.31135282072150844,1.0,0.0
10,16496.399687742694,714.7488152960359,256.6809611427525,368.9595004132611,6506.503834273581,45840.64048012239,0.3991040177313447,1.0,0.0
11,3466.8686319379754,2853.4326891491437,922.5356681855774,357.05758104509135,7373.2080142286495,43508.140537750194,0.37879648955091844,1.0,0.0
12,5217.134155656628,1836.9390246083058,1942.2228612810359,368.9595004132611,6320.655710197164,41930.37564612366,0.3650599383010148,1.0,0.0
1,2004.2662642156079,1744.5138455709748,1032.8497560177784,368.9595004132611,6598.373468495436,37678.97303098376,0.3280457987313106,1.0,0.0
2,78.75882104675442,1753.255948863698,349.0988481977911,333.25374230875195,6693.210467861526,32135.424742526146,0.27978180478972237,1.0,0.0
3,8422.613700389611,1348.369337106833,760.7028314149175,368.9595004132611,6851.78025171935,33924.96519647506,0.29536214523835735,1.0,0.0
4,6435.28538860038,914.0925254376998,330.87820509041194,595.0959684084856,6722.177491537958,33626.19144547628,0.2556763378125958,1.0,0.0
5,457.1385801137504,548.8318810245328,8.310590876491915,614.9325006887685,6869.119994129991,27139.798820919314,0.20635713035639536,1.0,0.0
6,845.96422315177,1243.3418552500443,2010.2236935508263,595.0959684084856,2066.7988209193136,24556.986416442505,0.18671874764200638,1.0,80.53971885627575
7,10330.246442971667,749.5913335610203,197.33972179696138,614.9325006887685,0.0,34824.55197048947,0.2647880574943015,1.0,100.0
8,1596.3881678979706,680.1792455144532,1587.2230522133686,614.9325006887685,9751.551970489469,25147.411860510285,0.19120804032730496,1.0,4.2577280223591885
9,14200.403371945724,479.49586991894466,155.08522892234396,357.05758104509135,74.4118605102849,39240.756431897236,0.34164320975354484,1.0,98.86036141184528
10,11588.423797444755,1574.3619145076009,-7.7405767020900385,368.9595004132611,7636.360235986246,44405.96298415217,0.3866132334230681,1.0,0.0
11,6828.374861870096,1835.7342889756328,1065.786001646171,357.05758104509135,6592.662819271852,45054.56573303478,0.39226018687483966,1.0,0.0
12,1720.7165066194375,595.9124114985898,1582.9143147998693,368.9595004132611,8844.838576295075,36574.4822596446,0.318429730985054,1.0,0.0
1,9468.67228228908,1822.4033476480836,827.9305394987314,368.9595004132611,7022.025619507409,39646.64223016236,0.34517698788428336,1.0,0.0
2,8564.710096880144,1500.9092555851385,824.3776768712632,333.25374230875195,6161.181973363082,42393.44819008455,0.3690916034535993,1.0,0.0
3,5135.912818171648,2283.098429304031,-3.2100768281161436,368.9595004132611,8567.735958724987,40878.97405525009,0.35590608279699476,1.0,0.0
4,851.9038297247849,954.71674450297,988.3431290569424,595.0959684084856,6107.689991657661,34994.46554035475,0.2660799932568829,1.0,0.0
5,9963.931538491535,1384.8640217666252,821.5933177915067,614.9325006887685,7020.384189405243,37886.3510927274,0.2880684098934409,1.0,0.0
6,8165.475345029007,828.0888155987195,23.05590701445908,595.0959684084856,6938.838590435784,39322.92478749639,0.29899138051507695,1.0,0.0
7,132.40923057182127,1590.620194584233,102.91050716644531,614.9325006887685,8063.878013094815,32264.23319170242,0.24532070478935655,1.0,0.0
8,276.89224106002985,1041.4757233462515,2034.2293478016654,614.9325006887685,7191.23319170242,23742.206115915844,0.18052357553343482,1.0,33.4377727889531
9,8652.520613244687,874.7989712042872,467.5638441431074,357.05758104509135,0.0,32444.904275176617,0.28247623758107876,1.0,100.0
10,10991.390526428826,1615.7762496176292,955.4369164803575,368.9595004132611,6947.657365346418,36780.017268983036,0.3202191878327826,1.0,0.0
11,2258.9022179835897,2487.2707349107804,86.22382649597421,357.05758104509135,8454.944479612488,32627.964334723853,0.2840700199647067,1.0,0.0
12,3743.933941875261,1154.0085071446956,268.81616732126713,368.9595004132611,7157.4612443821,29730.669871627182,0.25884520092505847,1.0,0.0
1,7045.745449141723,1412.875097799264,834.3986592062683,368.9595004132611,4657.669871627182,32328.26238732145,0.28146071411562995,1.0,32.79509847832966
2,9600.6381766263,1261.2048403317494,3205.7044274276086,333.25374230875195,7255.262387321451,32395.88484722169,0.2820494579715707,1.0,42.326996979348365
3,4004.564026051478,375.35943881731146,1426.6169897503023,368.9595004132611,7322.884847221689,27657.346974705226,0.24079415518160394,1.0,36.84050196154928
4,12386.69594532965,1769.3175925862051,596.284729357747,595.0959684084856,2584.346974705226,38037.632840149614,0.289218678820611,1.0,69.98786620787006
5,8017.376545835085,1274.9424984440848,94.89735311434924,614.9325006887685,7887.283390540796,38732.83864008487,0.2945046676677789,1.0,0.0
6,4643.269623248034,832.097733908282,1579.6167547133373,595.0959684084856,9128.971682397949,32904.521591721415,0.25018912985397285,1.0,0.0
7,925.065099364641,1951.6129789243278,1560.8181898957555,614.9325006887685,6852.60464561306,26752.8443338128,0.203414926618456,1.0,0.0
8,3818.9688057721833,288.11293584628584,821.8555436891693,614.9325006887685,1679.8443338128018,27743.29369724053,0.2109457963109286,1.0,83.0465730976838
9,6816.010093916772,724.0881769054577,886.8256306986514,357.05758104509135,2670.2936972405296,31369.215059078488,0.2731109258516058,1.0,62.148237759120384
10,7041.755604761961,1456.0571989053424,343.2257289466397,368.9595004132611,6296.215059078488,32858.6275743074,0.28607825162762685,1.0,19.297138940892054
11,2268.878046592041,1468.1505254190197,1887.234120415218,357.05758104509135,7751.069046798463,26600.29539805969,0.2315911090031497,1.0,0.0
12,5166.055922698752,483.91162633253407,-3.4036293476528954,368.9595004132611,1527.2953980596903,30357.411677965676,0.26430182566611893,1.0,78.32320866980187
1,966.9005091518798,1401.8883276808301,702.2650656633341,368.9595004132611,5284.411677965676,26370.564270756116,0.22959099262291358,1.0,26.559254251649506
2,10487.149572411105,942.6657559243577,578.4349351306155,333.25374230875195,1297.5642707561165,35591.1266508961,0.30986830666376075,1.0,79.32941804071083
3,4658.755950205667,1751.7233746590937,575.3159161334479,368.9595004132611,7994.798501268553,33062.532057945595,0.28785351257077896,1.0,0.0
4,7986.662396680357,731.1033169317379,1388.9527417114296,595.0959684084856,7989.532057945595,31806.71700349218,0.24184198601499743,1.0,16.198359529815903
5,2446.0609015372906,1031.8023163588368,1334.1545360071032,614.9325006887685,6733.71700349218,26601.776181200257,0.20226628175682432,1.0,17.870414228578895
6,622.1314408859596,989.788170093485,796.1261852166317,595.0959684084856,1528.7761812002573,25293.697457354327,0.1923203210842994,1.0,76.66266853208379
7,854.0802681099628,754.1711184103406,2408.712708710016,614.9325006887685,220.69745735432662,23657.606177121517,0.17988032092741807,1.0,98.80759012598924
8,4949.988774325133,851.3820863979017,251.98757699349517,614.9325006887685,0.0,28592.056960162285,0.2173993574608904,1.0,100.0
9,5496.4829477570465,782.4667722903796,764.1728884085933,357.05758104509135,3519.0569601622847,30230.71925059375,0.263198798826819,1.0,43.351734134332766
10,8950.299498893763,1550.0973329782355,886.9877381159386,368.9595004132611,5157.719250593749,34317.4495933428,0.2987792462658768,1.0,29.475739830769328
11,6169.0575313751015,1647.8954581276776,1529.3493043863782,357.05758104509135,6334.635829591372,33913.359867822735,0.2952611053479081,1.0,0.0
12,5248.42050082778,552.0360125010993,-5.229803717942559,368.9595004132611,7013.390429002476,32336.696255453815,0.2815341422052332,1.0,0.0
1,1568.339839405711,623.5171907384756,-2.86037667502751,368.9595004132611,7218.754825532634,26943.699336327132,0.23458089906785728,1.0,0.0
2,3666.3927817090653,752.7044471432855,803.858692419406,333.25374230875195,1870.6993363271322,28354.984794124193,0.24686802443245304,1.0,69.21493671373881
3,16256.61583244196,1104.9650412958035,269.3054165357098,368.9595004132611,3281.9847941241933,41796.31595678879,0.363892769603785,1.0,59.594067891926045
4,4527.300740444193,101.91644631756935,370.64245952514466,595.0959684084856,7491.257474897774,37968.53724071915,0.2886933112704383,1.0,0.0
5,5117.250690809576,1813.3067458519508,441.0532175387998,614.9325006887685,8448.460095479537,35394.648863673574,0.26912278229012015,1.0,0.0
6,9479.827837296341,1006.6653656098788,1399.0042040666158,595.0959684084856,8169.5369415539435,35717.50495255074,0.27157761463646124,1.0,0.0
7,4680.882029885461,1409.899601345227,-6.431174176585046,614.9325006887685,8668.551627483315,32531.233629785937,0.2473508393740074,1.0,0.0
8,8519.320517272221,431.73738594647875,568.2069565364436,614.9325006887685,7239.377282430252,33059.77479334918,0.25136959568490796,1.0,0.0
9,5017.458655695538,1166.2012636929503,731.14273248463,357.05758104509135,6833.727597356009,31321.506801851938,0.2726955617349911,1.0,0.0
10,16506.31944245757,1577.9535156706334,994.2315325627205,368.9595004132611,6248.506801851938,41794.08192515222,0.3638733193737586,1.0,14.604448409682178
11,10292.35879896598,812.5038584264694,575.0437339637065,357.05758104509135,6512.703503013091,45454.13976452278,0.39573901264336525,1.0,0.0
